"filename","starttime","forecasttime","ftype"
"26May2001_16.tab",26/5/2001 19:00:00,26/5/2001 13:00:00,"normal"
"26Nov2000_03.tab",26/11/2000 06:00:00,26/11/2000 03:00:00,"normal"
"26Nov2001_03.tab",26/11/2001 06:00:00,26/11/2001 03:00:00,"normal"
"26Nov2001_13.tab",26/11/2001 18:00:00,26/11/2001 12:00:00,"normal"
"26Oct2000_03.tab",26/10/2000 07:00:00,26/10/2000 04:00:00,"normal"
"26Oct2000_14.tab",26/10/2000 19:00:00,26/10/2000 13:00:00,"normal"
"26Oct2001_01.tab",26/10/2001 07:00:00,26/10/2001 04:00:00,"normal"
"26Oct2001_15.tab",26/10/2001 19:00:00,26/10/2001 13:00:00,"normal"
"26Sep2000_02.tab",26/9/2000 07:00:00,26/9/2000 04:00:00,"normal"
"26Sep2000_15.tab",26/9/2000 19:00:00,26/9/2000 13:00:00,"normal"
"26Sep2001_13.tab",26/9/2001 19:00:00,26/9/2001 13:00:00,"normal"
"27Apr2001_15.tab",27/4/2001 19:00:00,27/4/2001 13:00:00,"normal"
"27Apr2002_04.tab",27/4/2002 07:00:00,27/4/2002 04:00:00,"normal"
"27Apr2002_14.tab",27/4/2002 19:00:00,27/4/2002 13:00:00,"normal"
"27Aug2000_03.tab",27/8/2000 07:00:00,27/8/2000 04:00:00,"normal"
"27Aug2000_14.tab",27/8/2000 19:00:00,27/8/2000 13:00:00,"normal"
"27Aug2001_15.tab",27/8/2001 19:00:00,27/8/2001 13:00:00,"normal"
"27Dec2000_02.tab",27/12/2000 06:00:00,27/12/2000 03:00:00,"normal"
"27Dec2000_16.tab",27/12/2000 18:00:00,27/12/2000 12:00:00,"normal"
"27Dec2001_02.tab",27/12/2001 06:00:00,27/12/2001 03:00:00,"normal"
"27Dec2001_13.tab",27/12/2001 18:00:00,27/12/2001 12:00:00,"normal"
"27Feb2002_01.tab",27/2/2002 06:00:00,27/2/2002 03:00:00,"normal"
"27Feb2002_14.tab",27/2/2002 18:00:00,27/2/2002 12:00:00,"normal"
"27Jan2001_03.tab",27/1/2001 06:00:00,27/1/2001 03:00:00,"normal"
"27Jan2001_12.tab",,,"empty"
"27Jan2002_12.tab",,,"empty"
"27Jul2000_11.tab",27/7/2000 19:00:00,27/7/2000 13:00:00,"normal"
"27Jul2000_22.tab",28/7/2000 07:00:00,28/7/2000 04:00:00,"normal"
"27Jul2001_13.tab",27/7/2001 19:00:00,27/7/2001 13:00:00,"normal"
"27Jun2000.tab",28/6/2000 07:00:00,28/6/2000 04:00:00,"normal"
"27Jun2001_03.tab",27/6/2001 07:00:00,27/6/2001 04:00:00,"normal"
"27Jun2001_15.tab",27/6/2001 19:00:00,27/6/2001 13:00:00,"normal"
"27Mar2001_03.tab",27/3/2001 07:00:00,27/3/2001 04:00:00,"normal"
"27Mar2001_14.tab",27/3/2001 19:00:00,27/3/2001 13:00:00,"normal"
"27Mar2002_01.tab",27/3/2002 06:00:00,27/3/2002 03:00:00,"normal"
"27Mar2002_12.tab",27/3/2002 18:00:00,27/3/2002 12:00:00,"normal"
"27May2001_15.tab",27/5/2001 19:00:00,27/5/2001 13:00:00,"normal"
"27Nov2000_02.tab",27/11/2000 06:00:00,27/11/2000 03:00:00,"normal"
"27Nov2000_15.tab",27/11/2000 18:00:00,27/11/2000 12:00:00,"normal"
"27Nov2001_02.tab",27/11/2001 06:00:00,27/11/2001 03:00:00,"normal"
"27Nov2001_13.tab",27/11/2001 18:00:00,27/11/2001 12:00:00,"normal"
"27Oct2000_03.tab",27/10/2000 07:00:00,27/10/2000 04:00:00,"normal"
"27Oct2000_13.tab",27/10/2000 19:00:00,27/10/2000 13:00:00,"normal"
"27Oct2001_02.tab",27/10/2001 07:00:00,27/10/2001 04:00:00,"normal"
"27Oct2001_14.tab",27/10/2001 19:00:00,27/10/2001 13:00:00,"normal"
"27Sep2000_03.tab",27/9/2000 07:00:00,27/9/2000 04:00:00,"normal"
"27Sep2000_15.tab",27/9/2000 19:00:00,27/9/2000 13:00:00,"normal"
"27Sep2001_15.tab",27/9/2001 19:00:00,27/9/2001 13:00:00,"normal"
"28Apr2001_16.tab",28/4/2001 19:00:00,28/4/2001 13:00:00,"normal"
"28Apr2002_03.tab",28/4/2002 07:00:00,28/4/2002 04:00:00,"normal"
"28Apr2002_14.tab",28/4/2002 19:00:00,28/4/2002 13:00:00,"normal"
"28Aug2000_03.tab",28/8/2000 07:00:00,28/8/2000 04:00:00,"normal"
"28Aug2000_14.tab",28/8/2000 19:00:00,28/8/2000 13:00:00,"normal"
"28Aug2001_15.tab",28/8/2001 19:00:00,28/8/2001 13:00:00,"normal"
"28Dec2000_02.tab",28/12/2000 06:00:00,28/12/2000 03:00:00,"normal"
"28Dec2000_15.tab",28/12/2000 18:00:00,28/12/2000 12:00:00,"normal"
"28Dec2001_13.tab",28/12/2001 18:00:00,28/12/2001 12:00:00,"normal"
"28Feb2002_01.tab",28/2/2002 06:00:00,28/2/2002 03:00:00,"normal"
"28Feb2002_15.tab",28/2/2002 18:00:00,28/2/2002 12:00:00,"normal"
"28Jan2001_03.tab",28/1/2001 06:00:00,28/1/2001 03:00:00,"normal"
"28Jan2001_13.tab",28/1/2001 18:00:00,28/1/2001 12:00:00,"normal"
"28Jul2000_11.tab",28/7/2000 19:00:00,28/7/2000 13:00:00,"normal"
"28Jul2001_13.tab",28/7/2001 19:00:00,28/7/2001 13:00:00,"normal"
"28Jun2000.tab",29/6/2000 07:00:00,29/6/2000 04:00:00,"normal"
"28Jun2001_16.tab",28/6/2001 19:00:00,28/6/2001 13:00:00,"normal"
"28Mar2001_02.tab",28/3/2001 07:00:00,28/3/2001 04:00:00,"normal"
"28Mar2001_15.tab",28/3/2001 19:00:00,28/3/2001 13:00:00,"normal"
"28Mar2002_01.tab",28/3/2002 06:00:00,28/3/2002 03:00:00,"normal"
"28Mar2002_14.tab",28/3/2002 18:00:00,28/3/2002 12:00:00,"normal"
"28May2001_16.tab",28/5/2001 19:00:00,28/5/2001 13:00:00,"normal"
"28Nov2000_02.tab",28/11/2000 06:00:00,28/11/2000 03:00:00,"normal"
"28Nov2000_14.tab",28/11/2000 18:00:00,28/11/2000 12:00:00,"normal"
"28Nov2001_03.tab",28/11/2001 06:00:00,28/11/2001 03:00:00,"normal"
"28Nov2001_14.tab",28/11/2001 18:00:00,28/11/2001 12:00:00,"normal"
"28Oct2000_02.tab",28/10/2000 07:00:00,28/10/2000 04:00:00,"normal"
"28Oct2000_15.tab",28/10/2000 19:00:00,28/10/2000 13:00:00,"normal"
"28Oct2001_01.tab",28/10/2001 06:00:00,28/10/2001 03:00:00,"normal"
"28Oct2001_13.tab",28/10/2001 18:00:00,28/10/2001 12:00:00,"normal"
"28Sep2000_04.tab",28/9/2000 07:00:00,28/9/2000 04:00:00,"normal"
"28Sep2000_13.tab",28/9/2000 19:00:00,28/9/2000 13:00:00,"normal"
"28Sep2001_14.tab",28/9/2001 19:00:00,28/9/2001 13:00:00,"normal"
"29Apr2001_15.tab",29/4/2001 19:00:00,29/4/2001 13:00:00,"normal"
"29Apr2002_02.tab",29/4/2002 07:00:00,29/4/2002 04:00:00,"normal"
"29Apr2002_15.tab",29/4/2002 19:00:00,29/4/2002 13:00:00,"normal"
"29Aug2000_02.tab",29/8/2000 07:00:00,29/8/2000 04:00:00,"normal"
"29Aug2000_14.tab",29/8/2000 19:00:00,29/8/2000 13:00:00,"normal"
"29Aug2001_02.tab",29/8/2001 07:00:00,29/8/2001 04:00:00,"normal"
"29Aug2001_15.tab",29/8/2001 19:00:00,29/8/2001 13:00:00,"normal"
"29Dec2000_03.tab",29/12/2000 06:00:00,29/12/2000 03:00:00,"normal"
"29Dec2000_15.tab",29/12/2000 18:00:00,29/12/2000 12:00:00,"normal"
"29Dec2001_02.tab",29/12/2001 06:00:00,29/12/2001 03:00:00,"normal"
"29Dec2001_13.tab",29/12/2001 18:00:00,29/12/2001 12:00:00,"normal"
"29Jan2001_02.tab",29/1/2001 06:00:00,29/1/2001 03:00:00,"normal"
"29Jan2001_13.tab",29/1/2001 18:00:00,29/1/2001 12:00:00,"normal"
"29Jul2000_12.tab",29/7/2000 19:00:00,29/7/2000 13:00:00,"normal"
"29Jul2000_21.tab",30/7/2000 07:00:00,30/7/2000 04:00:00,"normal"
"29Jul2001_14.tab",29/7/2001 19:00:00,29/7/2001 13:00:00,"normal"
"29Jun2000.tab",30/6/2000 07:00:00,30/6/2000 04:00:00,"normal"
"29Jun2001_15.tab",29/6/2001 19:00:00,29/6/2001 13:00:00,"normal"
"29Mar2001_02.tab",29/3/2001 07:00:00,29/3/2001 04:00:00,"normal"
"29Mar2001_14.tab",29/3/2001 19:00:00,29/3/2001 13:00:00,"normal"
"29Mar2002_01.tab",29/3/2002 06:00:00,29/3/2002 03:00:00,"normal"
"29Mar2002_13.tab",29/3/2002 18:00:00,29/3/2002 12:00:00,"normal"
"29May2001_15.tab",29/5/2001 19:00:00,29/5/2001 13:00:00,"normal"
"29Nov2000_02.tab",29/11/2000 06:00:00,29/11/2000 03:00:00,"normal"
"29Nov2000_14.tab",29/11/2000 18:00:00,29/11/2000 12:00:00,"normal"
"29Nov2001_02.tab",29/11/2001 06:00:00,29/11/2001 03:00:00,"normal"
"29Nov2001_14.tab",29/11/2001 18:00:00,29/11/2001 12:00:00,"normal"
"29Oct2000_02.tab",29/10/2000 06:00:00,29/10/2000 03:00:00,"normal"
"29Oct2000_14.tab",29/10/2000 18:00:00,29/10/2000 12:00:00,"normal"
"29Oct2001_03.tab",29/10/2001 06:00:00,29/10/2001 03:00:00,"normal"
"29Oct2001_13.tab",29/10/2001 18:00:00,29/10/2001 12:00:00,"normal"
"29Sep2000_03.tab",29/9/2000 07:00:00,29/9/2000 04:00:00,"normal"
"29Sep2000_13.tab",29/9/2000 19:00:00,29/9/2000 13:00:00,"normal"
"29Sep2001_15.tab",29/9/2001 19:00:00,29/9/2001 13:00:00,"normal"
"2Apr2001_02.tab",2/4/2001 07:00:00,2/4/2001 04:00:00,"normal"
"2Apr2001_16.tab",2/4/2001 19:00:00,2/4/2001 13:00:00,"normal"
"2Apr2002_02.tab",2/4/2002 07:00:00,2/4/2002 04:00:00,"normal"
"2Apr2002_13.tab",2/4/2002 19:00:00,2/4/2002 13:00:00,"normal"
"2Aug2000_11.tab",2/8/2000 19:00:00,2/8/2000 13:00:00,"normal"
"2Aug2000_22.tab",3/8/2000 07:00:00,3/8/2000 04:00:00,"normal"
"2Aug2001_01.tab",2/8/2001 07:00:00,2/8/2001 04:00:00,"normal"
"2Aug2001_15.tab",2/8/2001 19:00:00,2/8/2001 13:00:00,"normal"
"2Dec2000_03.tab",2/12/2000 06:00:00,2/12/2000 03:00:00,"normal"
"2Dec2000_14.tab",2/12/2000 18:00:00,2/12/2000 12:00:00,"normal"
"2Dec2001_02.tab",2/12/2001 06:00:00,2/12/2001 03:00:00,"normal"
"2Dec2001_14.tab",2/12/2001 18:00:00,2/12/2001 12:00:00,"normal"
"2Feb2001_00.tab",,,"empty"
"2Feb2001_03.tab",2/2/2001 06:00:00,2/2/2001 03:00:00,"duplicate"
"2Feb2001_14.tab",2/2/2001 18:00:00,2/2/2001 12:00:00,"normal"
"2Feb2002_00.tab",,,"empty"
"2Feb2002_04.tab",2/2/2002 06:00:00,2/2/2002 03:00:00,"normal"
"2Feb2002_13.tab",2/2/2002 18:00:00,2/2/2002 12:00:00,"normal"
"2Jan2001_01.tab",2/1/2001 06:00:00,2/1/2001 03:00:00,"normal"
"2Jan2001_15.tab",2/1/2001 18:00:00,2/1/2001 12:00:00,"normal"
"2Jul2000.tab",3/7/2000 07:00:00,3/7/2000 04:00:00,"normal"
"2Jul2001_02.tab",2/7/2001 07:00:00,2/7/2001 04:00:00,"normal"
"2Jul2001_14.tab",2/7/2001 19:00:00,2/7/2001 13:00:00,"normal"
"2Jun2001_03.tab",2/6/2001 07:00:00,2/6/2001 04:00:00,"normal"
"2Jun2001_13.tab",2/6/2001 19:00:00,2/6/2001 13:00:00,"normal"
"2Mar2001_04.tab",2/3/2001 06:00:00,2/3/2001 03:00:00,"normal"
"2Mar2001_13.tab",2/3/2001 18:00:00,2/3/2001 12:00:00,"normal"
"2Mar2002_01.tab",2/3/2002 06:00:00,2/3/2002 03:00:00,"normal"
"2Mar2002_15.tab",2/3/2002 18:00:00,2/3/2002 12:00:00,"normal"
"2May2001_03.tab",2/5/2001 07:00:00,2/5/2001 04:00:00,"normal"
"2May2001_15.tab",2/5/2001 19:00:00,2/5/2001 13:00:00,"normal"
"2May2002_02.tab",2/5/2002 07:00:00,2/5/2002 04:00:00,"normal"
"2May2002_15.tab",2/5/2002 19:00:00,2/5/2002 13:00:00,"normal"
"2Nov2000_04.tab",2/11/2000 06:00:00,2/11/2000 03:00:00,"normal"
"2Nov2000_14.tab",2/11/2000 18:00:00,2/11/2000 12:00:00,"normal"
"2Nov2001_03.tab",2/11/2001 06:00:00,2/11/2001 03:00:00,"normal"
"2Nov2001_13.tab",2/11/2001 18:00:00,2/11/2001 12:00:00,"normal"
"2Oct2000_03.tab",2/10/2000 07:00:00,2/10/2000 04:00:00,"normal"
"2Oct2000_15.tab",2/10/2000 19:00:00,2/10/2000 13:00:00,"normal"
"2Oct2001_03.tab",2/10/2001 07:00:00,2/10/2001 04:00:00,"normal"
"2Oct2001_15.tab",2/10/2001 19:00:00,2/10/2001 13:00:00,"normal"
"2Sep2000_02.tab",2/9/2000 07:00:00,2/9/2000 04:00:00,"normal"
"2Sep2000_15.tab",2/9/2000 19:00:00,2/9/2000 13:00:00,"normal"
"2Sep2001_03.tab",2/9/2001 07:00:00,2/9/2001 04:00:00,"normal"
"2Sep2001_13.tab",2/9/2001 19:00:00,2/9/2001 13:00:00,"normal"
"30Apr2001_05.tab",30/4/2001 07:00:00,30/4/2001 04:00:00,"normal"
"30Apr2001_15.tab",30/4/2001 19:00:00,30/4/2001 13:00:00,"normal"
"30Apr2002_02.tab",30/4/2002 07:00:00,30/4/2002 04:00:00,"normal"
"30Apr2002_15.tab",30/4/2002 19:00:00,30/4/2002 13:00:00,"normal"
"30Aug2000_03.tab",30/8/2000 07:00:00,30/8/2000 04:00:00,"normal"
"30Aug2000_14.tab",30/8/2000 19:00:00,30/8/2000 13:00:00,"normal"
"30Aug2001_03.tab",30/8/2001 07:00:00,30/8/2001 04:00:00,"normal"
"30Aug2001_15.tab",30/8/2001 19:00:00,30/8/2001 13:00:00,"normal"
"30Dec2000_02.tab",30/12/2000 06:00:00,30/12/2000 03:00:00,"normal"
"30Dec2000_15.tab",30/12/2000 18:00:00,30/12/2000 12:00:00,"normal"
"30Dec2001_03.tab",30/12/2001 06:00:00,30/12/2001 03:00:00,"normal"
"30Dec2001_14.tab",30/12/2001 18:00:00,30/12/2001 12:00:00,"normal"
"30Jan2001_02.tab",30/1/2001 06:00:00,30/1/2001 03:00:00,"normal"
"30Jan2001_13.tab",30/1/2001 18:00:00,30/1/2001 12:00:00,"normal"
"30Jul2000_12.tab",30/7/2000 19:00:00,30/7/2000 13:00:00,"normal"
"30Jul2000_21.tab",31/7/2000 07:00:00,31/7/2000 04:00:00,"normal"
"30Jul2001_15.tab",30/7/2001 19:00:00,30/7/2001 13:00:00,"normal"
"30Jun2000.tab",,,"empty"
"30Jun2001_15.tab",30/6/2001 19:00:00,30/6/2001 13:00:00,"normal"
"30Mar2001_02.tab",30/3/2001 07:00:00,30/3/2001 04:00:00,"normal"
"30Mar2001_14.tab",30/3/2001 19:00:00,30/3/2001 13:00:00,"normal"
"30Mar2002_03.tab",30/3/2002 06:00:00,30/3/2002 03:00:00,"normal"
"30Mar2002_13.tab",30/3/2002 18:00:00,30/3/2002 12:00:00,"normal"
"30May2001_15.tab",30/5/2001 19:00:00,30/5/2001 13:00:00,"normal"
"30Nov2000_02.tab",30/11/2000 06:00:00,30/11/2000 03:00:00,"normal"
"30Nov2000_14.tab",30/11/2000 18:00:00,30/11/2000 12:00:00,"normal"
"30Nov2001_02.tab",30/11/2001 06:00:00,30/11/2001 03:00:00,"normal"
"30Nov2001_14.tab",,,"empty"
"30Oct2000_02.tab",30/10/2000 06:00:00,30/10/2000 03:00:00,"normal"
"30Oct2000_14.tab",30/10/2000 18:00:00,30/10/2000 12:00:00,"normal"
"30Oct2001_01.tab",30/10/2001 06:00:00,30/10/2001 03:00:00,"normal"
"30Oct2001_13.tab",30/10/2001 18:00:00,30/10/2001 12:00:00,"normal"
"30Sep2000_03.tab",30/9/2000 07:00:00,30/9/2000 04:00:00,"normal"
"30Sep2000_15.tab",30/9/2000 19:00:00,30/9/2000 13:00:00,"normal"
"30Sep2001_15.tab",30/9/2001 19:00:00,30/9/2001 13:00:00,"normal"
"31Aug2000_02.tab",31/8/2000 07:00:00,31/8/2000 04:00:00,"normal"
"31Aug2000_14.tab",31/8/2000 19:00:00,31/8/2000 13:00:00,"normal"
"31Aug2001_03.tab",31/8/2001 07:00:00,31/8/2001 04:00:00,"normal"
"31Aug2001_15.tab",31/8/2001 19:00:00,31/8/2001 13:00:00,"normal"
"31Dec2000_01.tab",31/12/2000 06:00:00,31/12/2000 03:00:00,"normal"
"31Dec2000_14.tab",31/12/2000 18:00:00,31/12/2000 12:00:00,"normal"
"31Dec2001_03.tab",31/12/2001 06:00:00,31/12/2001 03:00:00,"normal"
"31Dec2001_14.tab",31/12/2001 18:00:00,31/12/2001 12:00:00,"normal"
"31Jan2001_02.tab",31/1/2001 06:00:00,31/1/2001 03:00:00,"normal"
"31Jan2001_14.tab",31/1/2001 18:00:00,31/1/2001 12:00:00,"normal"
"31Jul2000_11.tab",31/7/2000 19:00:00,31/7/2000 13:00:00,"normal"
"31Jul2001_15.tab",31/7/2001 19:00:00,31/7/2001 13:00:00,"normal"
"31Mar2001_02.tab",31/3/2001 07:00:00,31/3/2001 04:00:00,"normal"
"31Mar2001_14.tab",31/3/2001 19:00:00,31/3/2001 13:00:00,"normal"
"31Mar2002_02.tab",31/3/2002 07:00:00,31/3/2002 04:00:00,"normal"
"31Mar2002_14.tab",31/3/2002 19:00:00,31/3/2002 13:00:00,"normal"
"31May2001_16.tab",31/5/2001 19:00:00,31/5/2001 13:00:00,"normal"
"31Oct2000_02.tab",31/10/2000 06:00:00,31/10/2000 03:00:00,"normal"
"31Oct2000_14.tab",31/10/2000 18:00:00,31/10/2000 12:00:00,"normal"
"31Oct2001_02.tab",31/10/2001 06:00:00,31/10/2001 03:00:00,"normal"
"31Oct2001_13.tab",31/10/2001 18:00:00,31/10/2001 12:00:00,"normal"
"3Apr2001_02.tab",3/4/2001 07:00:00,3/4/2001 04:00:00,"normal"
"3Apr2001_15.tab",3/4/2001 19:00:00,3/4/2001 13:00:00,"normal"
"3Apr2002_03.tab",3/4/2002 07:00:00,3/4/2002 04:00:00,"normal"
"3Apr2002_14.tab",3/4/2002 19:00:00,3/4/2002 13:00:00,"normal"
"3Aug2000_11.tab",3/8/2000 19:00:00,3/8/2000 13:00:00,"normal"
"3Aug2000_22.tab",4/8/2000 07:00:00,4/8/2000 04:00:00,"normal"
"3Aug2001_02.tab",3/8/2001 07:00:00,3/8/2001 04:00:00,"normal"
"3Aug2001_15.tab",3/8/2001 19:00:00,3/8/2001 13:00:00,"normal"
"3Dec2000_02.tab",3/12/2000 06:00:00,3/12/2000 03:00:00,"normal"
"3Dec2000_14.tab",3/12/2000 18:00:00,3/12/2000 12:00:00,"normal"
"3Dec2001_05.tab",3/12/2001 06:00:00,3/12/2001 03:00:00,"normal"
"3Dec2001_13.tab",3/12/2001 18:00:00,3/12/2001 12:00:00,"normal"
"3Feb2002_03.tab",3/2/2002 06:00:00,3/2/2002 03:00:00,"normal"
"3Feb2002_13.tab",3/2/2002 18:00:00,3/2/2002 12:00:00,"normal"
"3Jan2001_00.tab",3/1/2001 06:00:00,3/1/2001 03:00:00,"normal"
"3Jan2001_14.tab",3/1/2001 18:00:00,3/1/2001 12:00:00,"normal"
"3Jul2000.tab",4/7/2000 07:00:00,4/7/2000 04:00:00,"normal"
"3Jul2001_01.tab",3/7/2001 07:00:00,3/7/2001 04:00:00,"normal"
"3Jul2001_15.tab",3/7/2001 19:00:00,3/7/2001 13:00:00,"normal"
"3Jun2001_02.tab",3/6/2001 07:00:00,3/6/2001 04:00:00,"normal"
"3Jun2001_14.tab",3/6/2001 19:00:00,3/6/2001 13:00:00,"normal"
"3Mar2001_14.tab",3/3/2001 18:00:00,3/3/2001 12:00:00,"normal"
"3Mar2002_01.tab",3/3/2002 06:00:00,3/3/2002 03:00:00,"normal"
"3Mar2002_13.tab",3/3/2002 18:00:00,3/3/2002 12:00:00,"normal"
"3May2001_03.tab",3/5/2001 07:00:00,3/5/2001 04:00:00,"normal"
"3May2001_15.tab",3/5/2001 19:00:00,3/5/2001 13:00:00,"normal"
"3May2002_02.tab",3/5/2002 07:00:00,3/5/2002 04:00:00,"normal"
"3May2002_14.tab",3/5/2002 19:00:00,3/5/2002 13:00:00,"normal"
"3Nov2000_03.tab",3/11/2000 06:00:00,3/11/2000 03:00:00,"normal"
"3Nov2000_14.tab",3/11/2000 18:00:00,3/11/2000 12:00:00,"normal"
"3Nov2001_02.tab",3/11/2001 06:00:00,3/11/2001 03:00:00,"normal"
"3Nov2001_15.tab",3/11/2001 18:00:00,3/11/2001 12:00:00,"normal"
"3Oct2000_03.tab",3/10/2000 07:00:00,3/10/2000 04:00:00,"normal"
"3Oct2000_15.tab",3/10/2000 19:00:00,3/10/2000 13:00:00,"normal"
"3Oct2001_03.tab",3/10/2001 07:00:00,3/10/2001 04:00:00,"normal"
"3Oct2001_15.tab",3/10/2001 19:00:00,3/10/2001 13:00:00,"normal"
"3Sep2000_03.tab",3/9/2000 07:00:00,3/9/2000 04:00:00,"normal"
"3Sep2000_15.tab",3/9/2000 19:00:00,3/9/2000 13:00:00,"normal"
"3Sep2001_03.tab",3/9/2001 07:00:00,3/9/2001 04:00:00,"normal"
"3Sep2001_13.tab",3/9/2001 19:00:00,3/9/2001 13:00:00,"normal"
"3Sep2001_17.tab",3/9/2001 19:00:00,3/9/2001 13:00:00,"duplicate"
"4Apr2001_03.tab",4/4/2001 07:00:00,4/4/2001 04:00:00,"normal"
"4Apr2001_16.tab",4/4/2001 19:00:00,4/4/2001 13:00:00,"normal"
"4Apr2002_01.tab",4/4/2002 07:00:00,4/4/2002 04:00:00,"normal"
"4Apr2002_14.tab",4/4/2002 19:00:00,4/4/2002 13:00:00,"normal"
"4Aug2000_11.tab",4/8/2000 19:00:00,4/8/2000 13:00:00,"normal"
"4Aug2000_22.tab",5/8/2000 07:00:00,5/8/2000 04:00:00,"normal"
"4Aug2001_01.tab",4/8/2001 07:00:00,4/8/2001 04:00:00,"normal"
"4Aug2001_13.tab",4/8/2001 19:00:00,4/8/2001 13:00:00,"normal"
"4Dec2000_02.tab",4/12/2000 06:00:00,4/12/2000 03:00:00,"normal"
"4Dec2001_01.tab",4/12/2001 06:00:00,4/12/2001 03:00:00,"normal"
"4Dec2001_15.tab",4/12/2001 18:00:00,4/12/2001 12:00:00,"normal"
"4Feb2002_03.tab",4/2/2002 06:00:00,4/2/2002 03:00:00,"normal"
"4Feb2002_14.tab",4/2/2002 18:00:00,4/2/2002 12:00:00,"normal"
"4Jan2001_02.tab",4/1/2001 06:00:00,4/1/2001 03:00:00,"normal"
"4Jan2001_14.tab",4/1/2001 18:00:00,4/1/2001 12:00:00,"normal"
"4Jul2000.tab",5/7/2000 07:00:00,5/7/2000 04:00:00,"normal"
"4Jul2001_02.tab",4/7/2001 07:00:00,4/7/2001 04:00:00,"normal"
"4Jun2001_03.tab",4/6/2001 07:00:00,4/6/2001 04:00:00,"normal"
"4Jun2001_14.tab",4/6/2001 19:00:00,4/6/2001 13:00:00,"normal"
"4Mar2001_01.tab",4/3/2001 06:00:00,4/3/2001 03:00:00,"normal"
"4Mar2001_14.tab",4/3/2001 18:00:00,4/3/2001 12:00:00,"normal"
"4Mar2002_03.tab",4/3/2002 06:00:00,4/3/2002 03:00:00,"normal"
"4Mar2002_15.tab",4/3/2002 18:00:00,4/3/2002 12:00:00,"normal"
"4May2001_03.tab",4/5/2001 07:00:00,4/5/2001 04:00:00,"normal"
"4May2001_14.tab",4/5/2001 19:00:00,4/5/2001 13:00:00,"normal"
"4May2002_03.tab",4/5/2002 07:00:00,4/5/2002 04:00:00,"normal"
"4May2002_15.tab",4/5/2002 19:00:00,4/5/2002 13:00:00,"normal"
"4Nov2000_02.tab",4/11/2000 06:00:00,4/11/2000 03:00:00,"normal"
"4Nov2000_14.tab",4/11/2000 18:00:00,4/11/2000 12:00:00,"normal"
"4Nov2001_02.tab",4/11/2001 06:00:00,4/11/2001 03:00:00,"normal"
"4Nov2001_14.tab",4/11/2001 18:00:00,4/11/2001 12:00:00,"normal"
"4Nov2001_15.tab",4/11/2001 18:00:00,4/11/2001 12:00:00,"duplicate"
"4Oct2000_03.tab",4/10/2000 07:00:00,4/10/2000 04:00:00,"normal"
"4Oct2000_14.tab",4/10/2000 19:00:00,4/10/2000 13:00:00,"normal"
"4Oct2001_03.tab",4/10/2001 07:00:00,4/10/2001 04:00:00,"normal"
"4Oct2001_14.tab",4/10/2001 19:00:00,4/10/2001 13:00:00,"normal"
"4Oct2001_16.tab",4/10/2001 19:00:00,4/10/2001 13:00:00,"duplicate"
"4Sep2000_03.tab",4/9/2000 07:00:00,4/9/2000 04:00:00,"normal"
"4Sep2000_15.tab",4/9/2000 19:00:00,4/9/2000 13:00:00,"normal"
"4Sep2001_04.tab",4/9/2001 07:00:00,4/9/2001 04:00:00,"normal"
"4Sep2001_13.tab",4/9/2001 19:00:00,4/9/2001 13:00:00,"normal"
"5Apr2001_03.tab",5/4/2001 07:00:00,5/4/2001 04:00:00,"normal"
"5Apr2001_16.tab",5/4/2001 19:00:00,5/4/2001 13:00:00,"normal"
"5Apr2002_02.tab",5/4/2002 07:00:00,5/4/2002 04:00:00,"normal"
"5Apr2002_15.tab",5/4/2002 19:00:00,5/4/2002 13:00:00,"normal"
"5Aug2000_11.tab",5/8/2000 19:00:00,5/8/2000 13:00:00,"normal"
"5Aug2000_22.tab",6/8/2000 07:00:00,6/8/2000 04:00:00,"normal"
"5Aug2001_02.tab",5/8/2001 07:00:00,5/8/2001 04:00:00,"normal"
"5Aug2001_13.tab",5/8/2001 19:00:00,5/8/2001 13:00:00,"normal"
"5Dec2000_03.tab",5/12/2000 06:00:00,5/12/2000 03:00:00,"normal"
"5Dec2001_03.tab",5/12/2001 06:00:00,5/12/2001 03:00:00,"normal"
"5Dec2001_14.tab",5/12/2001 18:00:00,5/12/2001 12:00:00,"normal"
"5Feb2002_03.tab",5/2/2002 06:00:00,5/2/2002 03:00:00,"normal"
"5Feb2002_14.tab",5/2/2002 18:00:00,5/2/2002 12:00:00,"normal"
"5Jan2001_01.tab",5/1/2001 06:00:00,5/1/2001 03:00:00,"normal"
"5Jan2001_14.tab",5/1/2001 18:00:00,5/1/2001 12:00:00,"normal"
"5Jul2000.tab",6/7/2000 07:00:00,6/7/2000 04:00:00,"normal"
"5Jul2001_02.tab",5/7/2001 07:00:00,5/7/2001 04:00:00,"normal"
"5Jul2001_13.tab",5/7/2001 19:00:00,5/7/2001 13:00:00,"normal"
"5Jun2000.tab",6/6/2000 07:00:00,6/6/2000 04:00:00,"normal"
"5Jun2001_03.tab",5/6/2001 07:00:00,5/6/2001 04:00:00,"normal"
"5Jun2001_13.tab",5/6/2001 19:00:00,5/6/2001 13:00:00,"normal"
"5Mar2001_02.tab",5/3/2001 06:00:00,5/3/2001 03:00:00,"normal"
"5Mar2001_14.tab",5/3/2001 18:00:00,5/3/2001 12:00:00,"normal"
"5Mar2002_03.tab",5/3/2002 06:00:00,5/3/2002 03:00:00,"normal"
